t,S_h=5.0,I_h=5.0,R_h=5.0,S_h=2.5,I_h=2.5,R_h=2.5,S_h=1.25,I_h=1.25,R_h=1.25,S_h=0.625,I_h=0.625,R_h=0.625,S_h=0.3125,I_h=0.3125,R_h=0.3125,S_h=0.15625,I_h=0.15625,R_h=0.15625,S_h=0.078125,I_h=0.078125,R_h=0.078125,S_h=0.0390625,I_h=0.0390625,R_h=0.0390625
6.5625,,,,,,,,,,,,,0.2933772755890949,0.20222388771308344,0.525886786214302,0.2933574629353257,0.19986857793325272,0.5244435344839373,0.2933633094930359,0.1983376409048912,0.5227398951039854,0.2933800400818015,0.19729969469223813,0.5210860979277426
6.6015625,,,,,,,,,,,,,,,,,,,,,,0.29299945526653437,0.19680148961684402,0.5219441726698754
6.640625,,,,,,,,,,,,,,,,,,,0.2925973654152465,0.19733587031162647,0.5244574744566326,0.29262194424355037,0.19630529035700975,0.5227973249134588
6.6796875,,,,,,,,,,,,,,,,,,,,,,0.2922474725203782,0.19581108862270358,0.5236455953452384
6.71875,,,,,,,,,,,,,,,,0.29181237261579634,0.19785586580392772,0.5278820689506477,0.2918437613747499,0.19634213701161055,0.5261554218808916,0.2918760061208355,0.19531887611740434,0.5244890241820358
6.7578125,,,,,,,,,,,,,,,,,,,,,,0.2915075115751038,0.19482864453953286,0.5253276511782609
6.796875,,,,,,,,,,,,,,,,,,,0.2911022225517096,0.19535637494345331,0.5278340588780491,0.291141955910045,0.19434038558383612,0.5261615156332575
6.8359375,,,,,,,,,,,,,,,,,,,,,,0.29077930663974727,0.19385409094272887,0.5269906563984923
6.875,,,,,,,,,,0.2902066398948744,0.2018892538548415,0.5334178495247306,0.29025057603725696,0.19819353472897255,0.5327697054908274,0.2903166423922975,0.19587506083728576,0.531242743870753,0.29037248224634615,0.1943785179497375,0.529493699640001,0.2904195317562925,0.19336975230759001,0.5278151118845917
6.9140625,,,,,,,,,,,,,,,,,,,,,,0.2900625997207459,0.1928873613700204,0.5286349200682273
6.953125,,,,,,,,,,,,,,,,,,,0.2896542815726891,0.19340849982110742,0.531134651277461,0.2897084794543534,0.1924069098230562,0.5294501184988596
6.9921875,,,,,,,,,,,,,,,,,,,,,,0.28935714032994514,0.1919283893623459,0.5302607443053324
7.03125,,,,,,,,,,,,,,,,0.2888681148906263,0.19392565107668738,0.5345280602247134,0.2889473691666347,0.1924462543375936,0.5327572140385974,0.2890085521635421,0.1914517916872877,0.5310668342023432
7.0703125,,,,,,,,,,,,,,,,,,,,,,0.2886626852061497,0.19097710850212984,0.5318684244967684
7.109375,,,,,,,,,,,,,,,,,,,0.288251500907502,0.19149171530732992,0.5343616815186096,0.28831951013574786,0.1905043315170344,0.5326655510938586
7.1484375,,,,,,,,,,,,,,,,,,,,,,0.2879789980494582,0.19003345244910766,0.5334582495033184
7.1875,,,,,,,,,,,,,0.2873194295538192,0.19428722654726688,0.5393474940204376,0.28746475650582687,0.19200712272744747,0.5377404087292622,0.28756643965233336,0.19054481660280922,0.5359483408607286,0.2876411204558928,0.18956446302339422,0.5342465548452504
7.2265625,,,,,,,,,,,,,,,,,,,,,,0.2873058492676742,0.18909735497383912,0.5350305018559848
7.265625,,,,,,,,,,,,,,,,,,,0.2868919549822371,0.18960549219481532,0.5375174729490934,0.286973156794127,0.18863212004421762,0.5358101248937959
7.3046875,,,,,,,,,,,,,,,,,,,,,,0.2866430157341295,0.18816874998903385,0.5365854579444926
7.34375,,,,,,,,,,,,,,,,0.2861046484417918,0.19011896149722074,0.5408820764267789,0.28622782296011234,0.18867367618416225,0.5390693525939284,0.28631539916912624,0.18770723657438906,0.5373565346269129
7.3828125,,,,,,,,,,,,,,,,,,,,,,0.28599028055629844,0.18724757157881985,0.5381233881982994
7.421875,,,,,,,,,,,,,,,,,,,0.28557382589914265,0.18774930283136299,0.540604248709415,0.2856676337218816,0.18678974679410817,0.5388860515595744
7.4609375,,,,,,,,,,,,,,,,,,,,,,0.28534743285463093,0.1863337540260639,0.5396445572605129
7.5,,,,0.2845664251605133,0.2089692388580593,0.5398180066045916,0.2839685510768991,0.19999345065330423,0.5454801691986222,0.2842505776648314,0.19412698119619373,0.5465756062555772,0.2845674337715623,0.1905012205066571,0.5456390053118477,0.28478597854471277,0.1882606537749415,0.5439552527520684,0.28492975214147875,0.18683230658434188,0.5421224244846315,0.2850296524994342,0.18587958509527877,0.540398937504808
7.5390625,,,,,,,,,,,,,,,,,,,,,,0.2847142675510552,0.1854272318378568,0.541149224155053
7.578125,,,,,,,,,,,,,,,,,,,0.28429539584657815,0.18592262210430385,0.5436241375479007,0.28440125324802007,0.1849766861061155,0.5418954487376111
7.6171875,,,,,,,,,,,,,,,,,,,,,,0.2840905851666365,0.18452793976926554,0.542637642447408
7.65625,,,,,,,,,,,,,,,,0.28350703384643894,0.18643168766579063,0.5469620351293958,0.2836705567886823,0.18502018428985748,0.5451096401248827,0.28378223921513285,0.18408098471406456,0.5433758361526234
7.6953125,,,,,,,,,,,,,,,,,,,,,,0.28347619162793275,0.18363581284544764,0.5441100603992981
7.734375,,,,,,,,,,,,,,,,,,,0.28305504016297134,0.18412492829949464,0.5465791791907105,0.28317241896004514,0.18319241608713593,0.5448403454158524
7.7734375,,,,,,,,,,,,,,,,,,,,,,0.2828708980815763,0.18275078638222184,0.5455667211175288
7.8125,,,,,,,,,,,,,0.28197995659015107,0.18683172962268377,0.5516615253157261,0.28226619374416917,0.18463155389770894,0.5499044341461397,0.28244865639994,0.18323678957251446,0.5480329966164632,0.28257160617235455,0.18231091569373384,0.5462892171107399
7.8515625,,,,,,,,,,,,,,,,,,,,,,0.28227452071667536,0.18187279600518017,0.547007862697347
7.890625,,,,,,,,,,,,,,,,,,,0.2818512209875785,0.1823557038484798,0.5494713293102361,0.28197961949814315,0.18143641932107007,0.547722686878851
7.9296875,,,,,,,,,,,,,,,,,,,,,,0.2816868805946374,0.18100177766742068,0.5484337183605188
7.96875,,,,,,,,,,,,,,,,0.28106192375180045,0.1828597466132614,0.55278437834385,0.2812625543009668,0.18148160718528733,0.5508944093530804,0.28139628237336767,0.18056886309223863,0.5491409855554219
8.0078125,,,,,,,,,,,,,,,,,,,,,,0.2811078034860408,0.1801376676659863,0.5498445165884119
8.046875,,,,,,,,,,,,,,,,,,,0.28068248143891056,0.1806144359759285,0.552302464130034,0.2808214228641231,0.1797081834820293,0.5505443393000204
8.0859375,,,,,,,,,,,,,,,,,,,,,,0.28053711971420064,0.17928040265706702,0.5512404812502902
8.125,,,,,,,,,,0.2789905982176729,0.18681458357787767,0.5586362534120907,0.27954389996877055,0.18327496176192573,0.5574309451969485,0.2798927697659178,0.18111576405913996,0.5556037186627187,0.2801108320672688,0.179754126964014,0.5536957164564817,0.2802548735134346,0.17885431733154492,0.5519329697225391
8.1640625,,,,,,,,,,,,,,,,,,,,,,0.27997466400510806,0.17842991967005148,0.5526218317270584
8.203125,,,,,,,,,,,,,,,,,,,0.27954744026864475,0.17890061725813083,0.5550743847000555,0.2796964711942636,0.17800720186169788,0.5533070940047394
8.2421875,,,,,,,,,,,,,,,,,,,,,,0.27942027534342745,0.17758615612048206,0.5539887830306508
8.28125,,,,,,,,,,,,,,,,0.27875735279604236,0.17939910918425978,0.5583642325713417,0.2789921443981353,0.17805384434509658,0.5564386828982699,0.2791460569684213,0.17716677468563904,0.5546669250175371
8.3203125,,,,,,,,,,,,,,,,,,,,,,0.27887379683425684,0.17674904982197537,0.5553415459192694
8.359375,,,,,,,,,,,,,,,,,,,0.2784447869448384,0.17721374610217236,0.5577888208720968,0.278603475951109,0.1763329738201876,0.5560126714342305
8.3984375,,,,,,,,,,,,,,,,,,,,,,0.27833507557037723,0.17591853899717078,0.5566803270086419
8.4375,,,,,,,,,,,,,0.27724750149567023,0.1798271501622532,0.5629619093788536,0.27765436411449984,0.17770929015621814,0.5610676279100621,0.27790521439885435,0.17638026080829253,0.5591250043356413,0.27806857718081385,0.1755057376963093,0.5573445378398397
8.4765625,,,,,,,,,,,,,,,,,,,,,,0.27780396250473605,0.1750945622877574,0.5580053288794908
8.515625,,,,,,,,,,,,,,,,,,,0.277373277123509,0.17555332715436703,0.5604474350021059,0.27754121349430977,0.1746850051687053,0.5586627248367502
8.5546875,,,,,,,,,,,,,,,,,,,,,,0.2772803123279049,0.17427705876363345,0.5593167501813742
8.59375,,,,,,,,,,,,,,,,0.27658256078626203,0.17604582080484132,0.5637155464731015,0.27684882923256365,0.17473288425270653,0.5617563106861874,0.27702124140652395,0.17387071552455488,0.5599674291467764
8.6328125,,,,,,,,,,,,,,,,,,,,,,0.27676398335029584,0.1734659679312459,0.5606147857330361
8.671875,,,,,,,,,,,,,,,,,,,0.27633172847217397,0.1739188716456193,0.5630518254030754,0.27650852099504114,0.17306280849146466,0.5612588437098521
8.7109375,,,,,,,,,,,,,,,,,,,,,,0.2762548373889008,0.17266122974115905,0.5618996266194496
8.75,,,,,,,0.2732152121064745,0.18567634075085032,0.5695620521096598,0.27432170195160877,0.1799269028691598,0.5697230342954953,0.27508016666873764,0.17648457702453024,0.5682679432912007,0.27554076154347906,0.17440822100061526,0.5663095673519588,0.27582183610737926,0.17311122931322973,0.56433416946418,0.2760029157890308,0.1722612242446638,0.562537157779445
8.7890625,,,,,,,,,,,,,,,,,,,,,,0.275752739658358,0.17186278459488874,0.563171460285655
8.828125,,,,,,,,,,,,,,,,,,,0.27531901681291776,0.17230989768055752,0.565603529569744,0.27550429266239984,0.17146590341349316,0.563802557014866
8.8671875,,,,,,,,,,,,,,,,,,,,,,0.275257558666143,0.1710705733510548,0.5644304706275564
8.90625,,,,,,,,,,,,,,,,0.2745278429732252,0.17279601697497232,0.5688512100601998,0.2748231385681676,0.17151481762390222,0.5668600888984484,0.275012521730977,0.17067678708722572,0.5650552235705764
8.9453125,,,,,,,,,,,,,,,,,,,,,,0.2747691661116955,0.1702845373308806,0.5656768380797829
8.984375,,,,,,,,,,,,,,,,,,,0.27433407255603015,0.17072593047657247,0.5681040271941503,0.2745274762535418,0.16989381682025598,0.5662953361826355
9.0234375,,,,,,,,,,,,,,,,,,,,,,0.2742874367893172,0.1695046183230803,0.5669107397007465
9.0625,,,,,,,,,,,,,0.2730323263351496,0.17324359154759533,0.5733615643023936,0.2735427359903167,0.1712087415886742,0.5713419374576959,0.27385169306558016,0.16994317803399425,0.5693355208498647,0.2740490325365398,0.16911693463669653,0.567523070252394
9.1015625,,,,,,,,,,,,,,,,,,,,,,0.27381224849465624,0.16873075858817366,0.568132349254999
9.140625,,,,,,,,,,,,,,,,,,,0.2733758773983122,0.1691665025582374,0.570554742989098,0.2735770698423069,0.1683460830344145,0.5687385979275502
9.1796875,,,,,,,,,,,,,,,,,,,,,,0.27334348193463626,0.1679629008622518,0.5693418372930095
9.21875,,,,,,,,,,,,,,,,0.27258442257000715,0.16964593455387822,0.5737831584905332,0.2729065057778286,0.1683958467819907,0.5717618635446433,0.27311147030065824,0.16758120498853932,0.5699420881806657
9.2578125,,,,,,,,,,,,,,,,,,,,,,0.2728810206406669,0.1672009883602344,0.5705393712284559
9.296875,,,,,,,,,,,,,,,,,,,0.27244346126281743,0.16763115391201788,0.5729570493349361,0.2726521188236915,0.16682224395447354,0.5711337068852528
9.3359375,,,,,,,,,,,,,,,,,,,,,,0.27242475088500345,0.166444964778642,0.5717251154131197
9.375,,,,,,,,,,0.2701585731246896,0.17343832219873667,0.5799412581674872,0.2710953148872072,0.17010062350223684,0.5782543786001472,0.27165193271793503,0.16810714261489576,0.5761762307612257,0.2719866296631804,0.16687236763212554,0.5741404641380665,0.2721989030236626,0.1660691438704357,0.5723136168895214
9.4140625,,,,,,,,,,,,,,,,,,,,,,0.2719745616001123,0.16569477429791643,0.5728992312095103
9.453125,,,,,,,,,,,,,,,,,,,0.2715358994591697,0.1661194321056685,0.5753122687635366,0.2717517131338125,0.165321849159562,0.5734819780878753
9.4921875,,,,,,,,,,,,,,,,,,,,,,0.27153034430091966,0.16495036158430929,0.5740618770612604
9.53125,,,,,,,,,,,,,,,,0.2707443416569939,0.1665919196921302,0.5785224629424346,0.2710911617234117,0.16537229197762351,0.5764726211218475,0.2713104419320048,0.1645803047315925,0.5746389474902467
9.5703125,,,,,,,,,,,,,,,,,,,,,,0.2710919930098144,0.16421167179137292,0.5752132085614143
9.609375,,,,,,,,,,,,,,,,,,,0.27065231004569196,0.16463089237625245,0.5776216762920098,0.2708749846670679,0.16384445598416686,0.5757846792893554
9.6484375,,,,,,,,,,,,,,,,,,,,,,0.2706594041842969,0.16347865056106622,0.576353378518677
9.6875,,,,,,,,,,,,,0.26926126569299935,0.16705219322279155,0.5829571662385438,0.2698607672128105,0.16509982699322254,0.5808231170461503,0.2702192404603856,0.1638951789143813,0.5787595865870437,0.27044523898772027,0.16311424880375291,0.5769193249259573
9.7265625,,,,,,,,,,,,,,,,,,,,,,0.27023247664715727,0.16275124402451038,0.5774825370216882
9.765625,,,,,,,,,,,,,,,,,,,0.2697918513764243,0.1631650976903181,0.5798865016175454,0.2700211048739767,0.16238962956622893,0.5780430331521759
9.8046875,,,,,,,,,,,,,,,,,,,,,,0.2698111115190812,0.1620293988024061,0.5786008315014228
9.84375,,,,,,,,,,,,,,,,0.2690003673813008,0.1636304330950189,0.583079410559173,0.26937004350969135,0.16244059528842913,0.581002568353396,0.2696024845709287,0.16167054513714327,0.5791559500929754
9.8828125,,,,,,,,,,,,,,,,,,,,,,0.2693952121535831,0.16131306200513645,0.5797084067917542
9.921875,,,,,,,,,,,,,,,,,,,0.26895371981775146,0.16172161877939603,0.5821079311836859,0.2691892825248044,0.160956942871665,0.5802582193058453
9.9609375,,,,,,,,,,,,,,,,,,,,,,0.26898468407416726,0.16060218123257425,0.5808054051882756
10.0,0.26206899550253404,0.1957233083378076,0.5769676388810071,0.26253053114246083,0.18201497253367252,0.5873394571861376,0.26468238669632593,0.17284932484997462,0.5900544581645497,0.26643116775040676,0.16732357112751609,0.5893816186537946,0.26752302092353586,0.16409491872329757,0.5874799561481051,0.26816233806337864,0.16218331399960323,0.5852925184547425,0.2685427854368113,0.1610081157201724,0.5832027319748998,0.2687814053212133,0.16024877061425402,0.5813499818387603
10.0390625,,,,,,,,,,,,,,,,,,,,,,0.2685794349136347,0.1598967045736146,0.5818919665054243
10.078125,,,,,,,,,,,,,,,,,,,0.26813714762082974,0.16030003415365757,0.5842871101274484,0.26837876162548735,0.15954597669805734,0.5824313762864939
10.1171875,,,,,,,,,,,,,,,,,,,,,,0.26817937435543854,0.1591965806054426,0.5829682281319786
10.15625,,,,,,,,,,,,,,,,0.2673459109532968,0.1607580531673083,0.5874635750892738,0.2677367156826807,0.1595973226081055,0.5853612026305931,0.26798126212503753,0.1588485099440546,0.5835025388453109
10.1953125,,,,,,,,,,,,,,,,,,,,,,0.2677844140770198,0.15850175839256117,0.5840343250849811
10.234375,,,,,,,,,,,,,,,,,,,0.26734140093729863,0.15889993009628448,0.5864251441158173,0.26758881947363905,0.15815631965997135,0.5845636033661349
10.2734375,,,,,,,,,,,,,,,,,,,,,,0.26739446769502667,0.1578121874855893,0.5850903900621551
10.3125,,,,,,,,,,,,,0.26587405347199167,0.16122552050861277,0.5918320925770724,0.26655035156836315,0.1593542415293246,0.5895936759923781,0.2669511166467156,0.15820780611440594,0.587479066908717,0.26720134823757824,0.1574693556389657,0.5856147014062203
10.3515625,,,,,,,,,,,,,,,,,,,,,,0.26700945071236387,0.15712781791984523,0.5861365534928423
10.390625,,,,,,,,,,,,,,,,,,,0.26656577796692593,0.1575209006408326,0.5885231010794375,0.2668187648435732,0.1567875681581118,0.5866559622793819
10.4296875,,,,,,,,,,,,,,,,,,,,,,0.2666292804669768,0.1564486002137312,0.5871729435875406
10.46875,,,,,,,,,,,,,,,,0.2657749574089203,0.15797147748225548,0.5916838795576271,0.26618530189649764,0.1568391641345836,0.5895573744917277,0.26644098752841694,0.15611090797668917,0.5876875131048418
10.5078125,,,,,,,,,,,,,,,,,,,,,,0.2662538760823247,0.15577448536693012,0.5881996863860762
10.546875,,,,,,,,,,,,,,,,,,,0.2658096072268709,0.15616254753364794,0.5905820128506465,0.26606793629025827,0.15543932633429017,0.588709478854742
10.5859375,,,,,,,,,,,,,,,,,,,,,,0.2658831584194661,0.1551054248584294,0.589216905804456
10.625,,,,,,,,,,0.2630814494892058,0.16155822251429927,0.5981227451313165,0.2643083990817487,0.15844082454185937,0.5960222941734795,0.26501905623846017,0.15660936686673493,0.5937352086408909,0.2654386144942733,0.15549100225311988,0.5915971397489733,0.2656995328414734,0.1547727749487617,0.5897219824003531
10.6640625,,,,,,,,,,,,,,,,,,,,,,0.2655170500306926,0.1544413706443809,0.5902247236804569
10.703125,,,,,,,,,,,,,,,,,,,0.2650722459331889,0.1548244801831676,0.5926028767123671,0.2653357005630543,0.15411120601398634,0.5907251445570396
10.7421875,,,,,,,,,,,,,,,,,,,,,,0.26515547511466037,0.15378227515580659,0.5912232598179664
10.78125,,,,,,,,,,,,,,,,0.26428200447467737,0.15526752293200555,0.5957486520725113,0.26471042543132783,0.1541629336868463,0.593599343243309,0.2649763644604616,0.15345457219751918,0.5917190841280102
10.8203125,,,,,,,,,,,,,,,,,,,,,,0.26479835947295205,0.15312809129616994,0.5922126320301613
10.859375,,,,,,,,,,,,,,,,,,,0.2643530784860297,0.15350631559776684,0.5945866568638735,0.2646214511208882,0.1528028266380896,0.5927039179469115
10.8984375,,,,,,,,,,,,,,,,,,,,,,0.26444563046802577,0.1524787724388094,0.5931929561815226
10.9375,,,,,,,,,,,,,0.2628205971344957,0.15573776374208337,0.6000587067120772,0.26356318568306375,0.15394556628816242,0.5977251660890502,0.26400013216205964,0.1528545792176292,0.5955649331573774,0.26427088867187776,0.15215592294297406,0.593679760919282
10.9765625,,,,,,,,,,,,,,,,,,,,,,0.2640972169824912,0.15183427242425399,0.5941643462287388
11.015625,,,,,,,,,,,,,,,,,,,0.26365151505073114,0.1522076783136317,0.5965342858089168,0.2639246067412457,0.15151381518525456,0.5946467260629206
11.0546875,,,,,,,,,,,,,,,,,,,,,,0.26375304937966687,0.15119454555742504,0.5951269142605413
11.09375,,,,,,,,,,,,,,,,0.2628620091653822,0.15264312484760187,0.5996656756898902,0.2633071572303155,0.15156556711576286,0.5974948266448574,0.26358253641826074,0.15087645790096554,0.5956049245471882
11.1328125,,,,,,,,,,,,,,,,,,,,,,0.2634130594653682,0.15055954660473292,0.5960807705364957
11.171875,,,,,,,,,,,,,,,,,,,0.26296699022769054,0.15092820031398724,0.5984466656712915,0.26324461021603257,0.1502438060861442,0.5965544657313023
11.2109375,,,,,,,,,,,,,,,,,,,,,,0.26307718045088774,0.14992923079108025,0.5970260235247925
11.25,,,,,,,0.25781184045886557,0.16136342239091406,0.6076427521123446,0.26006093450515877,0.1561189848940775,0.6062332026267211,0.26140563881743734,0.1531133783155866,0.6039489503054035,0.2621779086360193,0.15135983375704834,0.6015710759235496,0.2626309469811739,0.1502955330553315,0.5993899111115093,0.26291076203506586,0.1496158151937865,0.5974954572016281
11.2890625,,,,,,,,,,,,,,,,,,,,,,0.2627453469171146,0.14930355379677346,0.5979627799390588
11.328125,,,,,,,,,,,,,,,,,,,0.2622989618045079,0.1496675209408774,0.6003246694425002,0.2625809271279392,0.1489924411307169,0.598428004808022
11.3671875,,,,,,,,,,,,,,,,,,,,,,0.262417494779757,0.14868247175435392,0.5988911447742312
11.40625,,,,,,,,,,,,,,,,0.2615103409798096,0.15009533532140273,0.603442233108188,0.26197097035195016,0.14904412002267314,0.6012510454305299,0.26225504206506606,0.14837364025438224,0.5993522126992392
11.4453125,,,,,,,,,,,,,,,,,,,,,,0.2620935612556334,0.14806594124535483,0.599811221341507
11.484375,,,,,,,,,,,,,,,,,,,0.26164690958442754,0.1484252868005646,0.6021691421658131,0.26193304470149553,0.14775936936957496,0.6002681833574414
11.5234375,,,,,,,,,,,,,,,,,,,,,,0.26177348482997703,0.14745391929699073,0.6007231113024278
11.5625,,,,,,,,,,,,,0.26005892160445965,0.15056481516750192,0.6077001618051194,0.2608587850854607,0.14884927892052263,0.6052799859904332,0.2613267177367191,0.14781097821895678,0.603079061096316,0.2616148741447204,0.1471495857250878,0.6011760176318488
11.6015625,,,,,,,,,,,,,,,,,,,,,,0.2614572052247359,0.14684636337878193,0.6016269147020878
11.640625,,,,,,,,,,,,,,,,,,,0.26101033428562903,0.14720115166351083,0.6039809020607075,0.26130047072345897,0.14654424701031105,0.6020758147715273
11.6796875,,,,,,,,,,,,,,,,,,,,,,0.2611446633678268,0.1462432313991257,0.6025227300015233
11.71875,,,,,,,,,,,,,,,,0.26022274074919877,0.14762132091993707,0.6070851468463576,0.2606976999191163,0.1465957649577813,0.6048747633204913,0.26098977595736705,0.1459433113517782,0.6029676724573766
11.7578125,,,,,,,,,,,,,,,,,,,,,,0.26083580136330103,0.14564448170181388,0.6034106541092914
11.796875,,,,,,,,,,,,,,,,,,,0.2603887565063443,0.14599477635980004,0.6057607415913489,0.26068273252765733,0.1453467373096588,0.603851686833314
11.8359375,,,,,,,,,,,,,,,,,,,,,,0.26053056246240197,0.14505007306250792,0.6042907824122726
11.875,,,,,,,,,,0.25732881789940476,0.1509838590900693,0.613773084665726,0.25877620916108507,0.14808932659408902,0.6113190329912831,0.25960172764368966,0.1464111245763892,0.608858502528123,0.2600834470686211,0.1453981445586121,0.6066389320736977,0.2603792842485822,0.1447544838742128,0.6047279525366943
11.9140625,,,,,,,,,,,,,,,,,,,,,,0.2602288910354771,0.14445996468516886,0.6051632088057168
11.953125,,,,,,,,,,,,,,,,,,,0.25978171575119896,0.1448058286707687,0.6075094284825193,0.2600793760397681,0.1441665104622021,0.6055965627279857
11.9921875,,,,,,,,,,,,,,,,,,,,,,0.259930732544715,0.14387411619845406,0.6060280257225443
12.03125,,,,,,,,,,,,,,,,0.2589952843476968,0.1452183599390162,0.6106008154595807,0.25948350779589996,0.1442177882367799,0.6083723230764455,0.25978295389935147,0.1435827769132701,0.6064576091197139
12.0703125,,,,,,,,,,,,,,,,,,,,,,0.25963603351768344,0.1432924876520812,0.6068853241619538
12.109375,,,,,,,,,,,,,,,,,,,0.25918876951454484,0.14363398321753645,0.6092277066861526,0.25948996487790543,0.14300324348629184,0.6073111820047221
12.1484375,,,,,,,,,,,,,,,,,,,,,,0.25934474152162945,0.142715039513163,0.6077351937173212
12.1875,,,,,,,,,,,,,0.2575535959257904,0.14568426841879104,0.614811845058254,0.2584029674322903,0.14404270374688724,0.6123128245838589,0.25889744826315025,0.14305437399069734,0.610075668742062,0.25920035705311845,0.14242787085569636,0.6081573702837311
12.2265625,,,,,,,,,,,,,,,,,,,,,,0.25905680513853485,0.14214173266251928,0.6085777226034371
12.265625,,,,,,,,,,,,,,,,,,,0.2586094924168779,0.14247892134705425,0.6109162973013853,0.25891407950520273,0.14185662010776706,0.6089962614922492
